"AREFNO","Casualty.Class","Casualty.Sex","Casualty.Age","No..of.Casualties","Mode.of.Travel","Accident.Severity","No..of.Vehicles.in.Acc.","Accident.Date","Time","Highway","Road.Type","Speed.Limit","Junction.Detail","Weather","Road.Surface","month","day","hour","Light.Conditions.Banded","ageband"
1190206279,"Driver/Rider","Male",24,2,"Car","Slight",3,"2019-09-18","12:3400","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","September","Wednesday",12,"Daylight","20-29"
1190177924,"Driver/Rider","Male",50,2,"Car","Slight",2,"2019-04-30","10:2800","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","April","Tuesday",10,"Daylight","50-59"
1190158751,"Driver/Rider","Male",55,1,"Pedal Cycle","Serious",3,"2019-01-22","00:1400","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Wet","January","Tuesday",0,"Dark","50-59"
1190223498,"Passenger","Male",3,2,"Car","Slight",3,"2019-12-07","20:4000","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","December","Saturday",20,"Dark","0-9"
1190178796,"Driver/Rider","Female",41,3,"Car","Slight",2,"2019-05-03","21:2800","TLRN","Single CWY",40,"Other","Raining","Road-Wet","May","Friday",21,"Dark","40-49"
48190862597,"Driver/Rider","Male",62,1,"Powered 2 Wheeler","Slight",2,"2019-04-03","09:0000","BOR","Single CWY",20,"Crossroads","Fine","Road-Dry","April","Wednesday",9,"Daylight","60-69"
1190218388,"Driver/Rider","Male",23,1,"Pedal Cycle","Slight",2,"2019-11-09","19:4200","BOR","Unknown",30,"Crossroads","Raining","Road-Wet","November","Saturday",19,"Dark","20-29"
1190181569,"Driver/Rider","Male",48,1,"Car","Slight",2,"2019-05-16","18:3500","BOR","Single CWY",30,"Other","Fine","Road-Dry","May","Thursday",18,"Daylight","40-49"
1190217740,"Driver/Rider","Male",23,1,"Powered 2 Wheeler","Slight",2,"2019-11-10","15:3000","TLRN","Unknown",30,"T/STAG JUN","Other","Road-Dry","November","Sunday",15,"Daylight","20-29"
1190203399,"Driver/Rider","Male",19,2,"Car","Slight",2,"2019-09-04","22:4500","BOR","Single CWY",30,"Other","Fine","Road-Dry","September","Wednesday",22,"Dark","10-19"
1190225915,"Pedestrian","Male",42,1,"Pedestrian","Slight",1,"2019-12-18","18:1500","BOR","Dual CWY",30,"No JUN in 20M","Fine","Road-Wet","December","Wednesday",18,"Dark","40-49"
1190176610,"Driver/Rider","Male",57,1,"Car","Slight",2,"2019-04-23","19:0900","BOR","Single CWY",20,"Crossroads","Fine","Road-Dry","April","Tuesday",19,"Daylight","50-59"
1190201422,"Pedestrian","Female",64,1,"Pedestrian","Serious",2,"2019-08-25","11:3000","BOR","Dual CWY",30,"Other","Fine","Road-Dry","August","Sunday",11,"Daylight","60-69"
1190194227,"Passenger","Male",67,1,"Bus or Coach","Slight",1,"2019-07-17","17:1000","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","July","Wednesday",17,"Daylight","60-69"
1190180435,"Driver/Rider","Male",42,1,"Car","Slight",2,"2019-05-12","16:4000","TLRN","Roundabout",30,"Roundabout","Other","Road-Dry","May","Sunday",16,"Daylight","40-49"
1190210912,"Passenger","Female",26,3,"Other Vehicle","Slight",3,"2019-10-11","07:0200","TLRN","Single CWY",20,"Other","Raining","Road-Wet","October","Friday",7,"Dark","20-29"
1190205575,"Driver/Rider","Male",55,1,"Powered 2 Wheeler","Slight",2,"2019-09-15","15:1000","BOR","Single CWY",30,"Other","Fine","Road-Dry","September","Sunday",15,"Daylight","50-59"
1190178229,"Passenger","Female",42,1,"Bus or Coach","Slight",2,"2019-05-01","13:3000","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","May","Wednesday",13,"Daylight","40-49"
1190225170,"Passenger","Male",64,6,"Car","Slight",4,"2019-12-15","11:4500","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","December","Sunday",11,"Daylight","60-69"
1190211105,"Driver/Rider","Male",35,1,"Car","Slight",2,"2019-10-11","23:1700","TLRN","Single CWY",30,"Other","Raining","Road-Wet","October","Friday",23,"Dark","30-39"
1190161904,"Driver/Rider","Male",39,1,"Car","Slight",2,"2019-02-02","05:0000","BOR","Single CWY",20,"No JUN in 20M","Raining","Other","February","Saturday",5,"Dark","30-39"
1190192407,"Pedestrian","Female",82,1,"Pedestrian","Slight",1,"2019-07-08","12:0000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","July","Monday",12,"Daylight","80-89"
1190189104,"Passenger","Female",20,4,"Car","Slight",3,"2019-06-23","15:0000","TLRN","Dual CWY",50,"No JUN in 20M","Fine","Road-Dry","June","Sunday",15,"Daylight","20-29"
1190159215,"Driver/Rider","Male",34,1,"Pedal Cycle","Slight",2,"2019-01-23","22:0000","TLRN","Single CWY",30,"Crossroads","Fine","Road-Dry","January","Wednesday",22,"Dark","30-39"
1190193432,"Passenger","Female",4,3,"Car","Slight",3,"2019-07-13","22:1000","BOR","Single CWY",30,"Other","Fine","Road-Dry","July","Saturday",22,"Dark","0-9"
1190182006,"Driver/Rider","Male",48,1,"Car","Slight",2,"2019-05-20","12:1000","TLRN","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","May","Monday",12,"Daylight","40-49"
1190217206,"Pedestrian","Female",38,2,"Pedestrian","Slight",1,"2019-11-09","18:3500","BOR","Dual CWY",30,"T/STAG JUN","Raining","Road-Wet","November","Saturday",18,"Dark","30-39"
1190224327,"Driver/Rider","Male",33,1,"Powered 2 Wheeler","Slight",2,"2019-12-11","15:0400","BOR","Single CWY",30,"Other","Raining","Road-Wet","December","Wednesday",15,"Daylight","30-39"
1190193824,"Driver/Rider","Male",18,1,"Powered 2 Wheeler","Slight",2,"2019-07-15","16:3000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","July","Monday",16,"Daylight","10-19"
1190204050,"Driver/Rider","Male",35,1,"Powered 2 Wheeler","Serious",1,"2019-09-08","14:1500","TLRN","One-way ST",20,"T/STAG JUN","Fine","Road-Dry","September","Sunday",14,"Daylight","30-39"
1190169375,"Passenger","Female",46,2,"Bus or Coach","Slight",2,"2019-03-15","21:3000","BOR","Single CWY",30,"Crossroads","Raining","Road-Wet","March","Friday",21,"Dark","40-49"
1190227309,"Driver/Rider","Male",27,1,"Powered 2 Wheeler","Slight",2,"2019-12-23","14:5000","BOR","Single CWY",30,"Crossroads","Other","Road-Dry","December","Monday",14,"Daylight","20-29"
1190198775,"Pedestrian","Female",57,1,"Pedestrian","Serious",1,"2019-08-09","23:2400","TLRN","Dual CWY",30,"Crossroads","Other","Road-Wet","August","Friday",23,"Dark","50-59"
1190158182,"Driver/Rider","Male",32,1,"Powered 2 Wheeler","Serious",2,"2019-01-18","11:3200","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","January","Friday",11,"Daylight","30-39"
1190173825,"Pedestrian","Female",23,1,"Pedestrian","Slight",1,"2019-04-03","07:1000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","April","Wednesday",7,"Daylight","20-29"
1190204795,"Driver/Rider","Male",36,1,"Pedal Cycle","Slight",2,"2019-09-12","19:2000","BOR","Single CWY",20,"Other","Fine","Road-Dry","September","Thursday",19,"Dark","30-39"
1190194248,"Driver/Rider","Male",25,2,"Pedal Cycle","Slight",1,"2019-07-17","17:5000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","July","Wednesday",17,"Daylight","20-29"
1190201812,"Driver/Rider","Male",49,1,"Other Vehicle","Slight",2,"2019-08-20","14:0000","BOR","Dual CWY",40,"T/STAG JUN","Fine","Road-Dry","August","Tuesday",14,"Daylight","40-49"
1190162343,"Driver/Rider","Male",36,2,"Car","Slight",2,"2019-02-08","19:0000","BOR","Single CWY",30,"T/STAG JUN","Other","Road-Wet","February","Friday",19,"Dark","30-39"
1190198659,"Driver/Rider","Male",50,1,"Powered 2 Wheeler","Slight",2,"2019-08-09","11:5000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","August","Friday",11,"Daylight","50-59"
1190219976,"Driver/Rider","Male",36,2,"Goods Vehicle","Slight",3,"2019-11-22","00:4000","TLRN","Dual CWY",50,"Other","Fine","Road-Wet","November","Friday",0,"Dark","30-39"
1190182364,"Passenger","Male",21,1,"Car","Slight",4,"2019-05-22","01:0700","TLRN","Single CWY",30,"Crossroads","Fine","Road-Dry","May","Wednesday",1,"Dark","20-29"
1190159526,"Driver/Rider","Male",44,2,"Car","Serious",6,"2019-01-25","10:4400","TLRN","Dual CWY",50,"No JUN in 20M","Fine","Road-Wet","January","Friday",10,"Daylight","40-49"
1190178208,"Passenger","Male",21,1,"Car","Slight",3,"2019-05-01","18:2100","HA","Dual CWY",70,"No JUN in 20M","Fine","Road-Dry","May","Wednesday",18,"Daylight","20-29"
1190213620,"Driver/Rider","Male",16,1,"Car","Serious",2,"2019-10-23","04:5500","BOR","Single CWY",30,"Roundabout","Fine","Road-Dry","October","Wednesday",4,"Dark","10-19"
1190234651,"Driver/Rider","Male",28,1,"Car","Slight",2,"2019-12-04","12:5100","BOR","Unknown",20,"No JUN in 20M","Other","Road-Dry","December","Wednesday",12,"Daylight","20-29"
1190209209,"Pedestrian","Female",26,1,"Pedestrian","Serious",5,"2019-10-03","05:1000","BOR","One-way ST",30,"No JUN in 20M","Fine","Road-Wet","October","Thursday",5,"Dark","20-29"
1190206075,"Driver/Rider","Female",23,2,"Car","Slight",2,"2019-09-17","19:4000","TLRN","Slip RD",30,"Other","Fine","Road-Dry","September","Tuesday",19,"Dark","20-29"
1190169270,"Driver/Rider","Female",45,1,"Car","Slight",2,"2019-03-14","18:4000","TLRN","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","March","Thursday",18,"Dark","40-49"
1190164786,"Pedestrian","Female",36,1,"Pedestrian","Serious",1,"2019-02-11","04:4000","BOR","Single CWY",30,"Other","Fine","Road-Dry","February","Monday",4,"Daylight","30-39"
1190207686,"Driver/Rider","Male",55,1,"Car","Slight",2,"2019-09-25","16:2500","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","September","Wednesday",16,"Daylight","50-59"
1190182520,"Driver/Rider","Male",23,2,"Powered 2 Wheeler","Slight",2,"2019-05-22","16:3700","BOR","Single CWY",30,"Other","Fine","Road-Dry","May","Wednesday",16,"Daylight","20-29"
1190169332,"Driver/Rider","Female",31,1,"Car","Slight",2,"2019-01-14","08:3000","TLRN","Roundabout",30,"Roundabout","Fine","Road-Dry","January","Monday",8,"Daylight","30-39"
1190176421,"Driver/Rider","Male",33,1,"Car","Slight",1,"2019-04-21","10:5400","BOR","Unknown",20,"Other","Fine","Road-Dry","April","Sunday",10,"Daylight","30-39"
1190199854,"Driver/Rider","Male",22,1,"Powered 2 Wheeler","Slight",2,"2019-08-16","11:0500","TLRN","Roundabout",30,"Roundabout","Fine","Road-Dry","August","Friday",11,"Daylight","20-29"
1190220912,"Driver/Rider","Male",65,1,"Car","Slight",2,"2019-11-26","12:0200","TLRN","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","November","Tuesday",12,"Daylight","60-69"
1190168580,"Driver/Rider","Male",56,1,"Car","Slight",2,"2019-03-12","06:1600","TLRN","Slip RD",50,"No JUN in 20M","Other","Road-Dry","March","Tuesday",6,"Daylight","50-59"
1190185008,"Driver/Rider","Male",44,1,"Pedal Cycle","Slight",2,"2019-06-04","09:1800","BOR","Single CWY",20,"Other","Fine","Road-Dry","June","Tuesday",9,"Daylight","40-49"
1190210008,"Driver/Rider","Male",31,2,"Goods Vehicle","Slight",3,"2019-10-07","07:0000","TLRN","Dual CWY",50,"No JUN in 20M","Fine","Road-Dry","October","Monday",7,"Daylight","30-39"
1190177247,"Pedestrian","Female",84,1,"Pedestrian","Serious",1,"2019-04-26","15:3000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","April","Friday",15,"Daylight","80-89"
1190206723,"Passenger","Male",45,1,"Car","Slight",2,"2019-09-20","22:3700","TLRN","Dual CWY",40,"No JUN in 20M","Fine","Road-Dry","September","Friday",22,"Dark","40-49"
1190186017,"Driver/Rider","Male",19,2,"Powered 2 Wheeler","Slight",2,"2019-06-08","16:0000","BOR","Single CWY",20,"Other","Fine","Road-Dry","June","Saturday",16,"Daylight","10-19"
1190191801,"Passenger","Male",16,3,"Car","Serious",3,"2019-07-05","22:5000","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","July","Friday",22,"Dark","10-19"
1190193980,"Driver/Rider","Female",27,1,"Pedal Cycle","Slight",2,"2019-07-16","08:2000","BOR","Single CWY",30,"Other","Other","Other","July","Tuesday",8,"Daylight","20-29"
1190179437,"Pedestrian","Male",71,1,"Pedestrian","Slight",1,"2019-05-04","21:5000","BOR","Slip RD",30,"Crossroads","Fine","Road-Dry","May","Saturday",21,"Dark","70-79"
1190222303,"Pedestrian","Female",3,1,"Pedestrian","Slight",1,"2019-12-02","17:5000","TLRN","One-way ST",20,"T/STAG JUN","Fine","Road-Dry","December","Monday",17,"Dark","0-9"
1190173258,"Pedestrian","Female",44,2,"Pedestrian","Slight",1,"2019-04-04","09:5100","TLRN","Dual CWY",20,"Other","Raining","Road-Wet","April","Thursday",9,"Daylight","40-49"
1190207305,"Driver/Rider","Male",47,1,"Pedal Cycle","Serious",2,"2019-09-23","15:0000","BOR","Unknown",20,"T/STAG JUN","Fine","Road-Dry","September","Monday",15,"Daylight","40-49"
1190206382,"Driver/Rider","Male",31,2,"Car","Slight",1,"2019-09-16","21:2200","BOR","Single CWY",30,"Other","Fine","Road-Dry","September","Monday",21,"Dark","30-39"
1190218111,"Driver/Rider","Male",21,1,"Car","Slight",1,"2019-11-13","01:2500","BOR","Unknown",20,"T/STAG JUN","Other","Other","November","Wednesday",1,"Dark","20-29"
1190160587,"Passenger","Female",45,2,"Powered 2 Wheeler","Serious",2,"2019-01-30","22:0000","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","January","Wednesday",22,"Dark","40-49"
1190183792,"Driver/Rider","Male",49,1,"Pedal Cycle","Serious",2,"2019-05-29","06:2900","BOR","Single CWY",20,"Crossroads","Fine","Road-Dry","May","Wednesday",6,"Daylight","40-49"
1190226334,"Passenger","Female",16,3,"Car","Slight",5,"2019-12-20","16:1600","TLRN","Dual CWY",50,"No JUN in 20M","Other","Road-Wet","December","Friday",16,"Dark","10-19"
1190225256,"Driver/Rider","Male",31,1,"Car","Slight",2,"2019-12-15","23:5000","BOR","Single CWY",20,"No JUN in 20M","Raining","Road-Wet","December","Sunday",23,"Dark","30-39"
1190158701,"Driver/Rider","Male",60,1,"Car","Slight",1,"2019-01-21","16:3400","BOR","Single CWY",40,"No JUN in 20M","Fine","Road-Dry","January","Monday",16,"Daylight","60-69"
1190172298,"Pedestrian","Female",10,2,"Pedestrian","Serious",1,"2019-03-30","18:3000","TLRN","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","March","Saturday",18,"Daylight","10-19"
1190217291,"Passenger","Male",22,1,"Car","Slight",3,"2019-11-10","05:1800","TLRN","Single CWY",30,"No JUN in 20M","Fine","Road-Wet","November","Sunday",5,"Dark","20-29"
1190226567,"Driver/Rider","Male",20,1,"Car","Slight",2,"2019-12-21","16:4900","HA","Dual CWY",70,"Other","Raining","Road-Wet","December","Saturday",16,"Dark","20-29"
1190199442,"Driver/Rider","Male",35,1,"Pedal Cycle","Slight",2,"2019-06-27","08:3000","BOR","Unknown",30,"No JUN in 20M","Other","Other","June","Thursday",8,"Daylight","30-39"
1190160268,"Driver/Rider","Male",42,1,"Powered 2 Wheeler","Slight",2,"2019-01-21","06:4500","BOR","One-way ST",30,"No JUN in 20M","Other","Road-Dry","January","Monday",6,"Dark","40-49"
1190203328,"Driver/Rider","Male",36,1,"Powered 2 Wheeler","Serious",3,"2019-09-04","15:3000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","September","Wednesday",15,"Daylight","30-39"
1190193652,"Driver/Rider","Male",52,1,"Pedal Cycle","Slight",2,"2019-07-15","11:0000","TLRN","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","July","Monday",11,"Daylight","50-59"
1190219426,"Driver/Rider","Male",24,1,"Pedal Cycle","Slight",2,"2019-11-19","18:0000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","November","Tuesday",18,"Dark","20-29"
1190193510,"Driver/Rider","Female",46,1,"Car","Slight",1,"2019-07-14","14:5000","BOR","Roundabout",30,"Other","Fine","Road-Dry","July","Sunday",14,"Daylight","40-49"
1190221932,"Driver/Rider","Male",53,3,"Taxi","Slight",2,"2019-11-30","23:4500","BOR","Roundabout",30,"Roundabout","Fine","Road-Wet","November","Saturday",23,"Dark","50-59"
1190176146,"Driver/Rider","Male",42,1,"Car","Slight",1,"2019-04-20","14:0500","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","April","Saturday",14,"Daylight","40-49"
1190162472,"Driver/Rider","Female",24,2,"Car","Serious",2,"2019-02-09","14:3100","TLRN","Single CWY",20,"Crossroads","Fine","Road-Dry","February","Saturday",14,"Daylight","20-29"
1190187391,"Pedestrian","Male",53,2,"Pedestrian","Slight",1,"2019-06-15","13:0000","TLRN","Dual CWY",30,"T/STAG JUN","Fine","Road-Dry","June","Saturday",13,"Daylight","50-59"
1190184697,"Driver/Rider","Male",75,1,"Other Vehicle","Slight",1,"2019-06-02","18:3000","BOR","One-way ST",30,"No JUN in 20M","Fine","Road-Dry","June","Sunday",18,"Daylight","70-79"
1190182188,"Driver/Rider","Female",43,5,"Car","Slight",3,"2019-05-21","07:4800","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","May","Tuesday",7,"Daylight","40-49"
1190198175,"Driver/Rider","Male",57,1,"Pedal Cycle","Slight",2,"2019-08-06","12:5200","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","August","Tuesday",12,"Daylight","50-59"
1190180691,"Driver/Rider","Male",30,1,"Pedal Cycle","Slight",2,"2019-05-13","19:5000","TLRN","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","May","Monday",19,"Daylight","30-39"
1190194888,"Driver/Rider","Male",18,2,"Pedal Cycle","Slight",2,"2019-07-20","22:2500","BOR","Single CWY",20,"Crossroads","Fine","Road-Dry","July","Saturday",22,"Dark","10-19"
1190226317,"Pedestrian","Male",18,1,"Pedestrian","Slight",1,"2019-12-19","16:5000","BOR","Unknown",30,"T/STAG JUN","Fine","Road-Wet","December","Thursday",16,"Dark","10-19"
1190202831,"Driver/Rider","Female",36,1,"Car","Slight",2,"2019-08-29","16:0000","BOR","Single CWY",20,"Other","Fine","Road-Dry","August","Thursday",16,"Daylight","30-39"
1190156390,"Driver/Rider","Male",41,1,"Pedal Cycle","Slight",2,"2019-01-08","08:5500","BOR","One-way ST",20,"T/STAG JUN","Fine","Road-Dry","January","Tuesday",8,"Daylight","40-49"
1190181387,"Passenger","Female",36,2,"Powered 2 Wheeler","Serious",2,"2019-05-16","22:5600","TLRN","Dual CWY",40,"Other","Fine","Road-Dry","May","Thursday",22,"Dark","30-39"
1190198159,"Driver/Rider","Male",31,1,"Pedal Cycle","Slight",2,"2019-08-05","18:1000","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","August","Monday",18,"Daylight","30-39"
1190204661,"Driver/Rider","Male",31,1,"Powered 2 Wheeler","Slight",2,"2019-09-11","11:5700","BOR","Dual CWY",20,"T/STAG JUN","Fine","Road-Dry","September","Wednesday",11,"Daylight","30-39"
1190170240,"Driver/Rider","Male",30,1,"Goods Vehicle","Slight",2,"2019-03-20","10:0000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","March","Wednesday",10,"Daylight","30-39"
1190217470,"Driver/Rider","Male",52,1,"Car","Slight",1,"2019-11-10","08:5000","TLRN","Roundabout",30,"Roundabout","Raining","Road-Wet","November","Sunday",8,"Dark","50-59"
1190168209,"Pedestrian","Male",87,1,"Pedestrian","Slight",1,"2019-03-10","14:0000","BOR","One-way ST",30,"T/STAG JUN","Other","Road-Dry","March","Sunday",14,"Daylight","80-89"
1190191076,"Driver/Rider","Male",25,1,"Pedal Cycle","Slight",2,"2019-07-02","17:4500","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","July","Tuesday",17,"Daylight","20-29"
1190186240,"Driver/Rider","Male",32,1,"Pedal Cycle","Slight",2,"2019-06-09","21:2000","TLRN","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","June","Sunday",21,"Dark","30-39"
1190165375,"Driver/Rider","Male",19,1,"Powered 2 Wheeler","Slight",2,"2019-02-23","18:3000","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","February","Saturday",18,"Dark","10-19"
1190206740,"Pedestrian","Male",20,3,"Pedestrian","Slight",1,"2019-09-21","02:0900","TLRN","Roundabout",20,"Roundabout","Fine","Road-Dry","September","Saturday",2,"Dark","20-29"
1190200257,"Passenger","Male",48,2,"Car","Slight",2,"2019-08-18","21:1700","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Wet","August","Sunday",21,"Dark","40-49"
1190210821,"Driver/Rider","Male",24,1,"Powered 2 Wheeler","Slight",2,"2019-10-10","17:0000","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","October","Thursday",17,"Daylight","20-29"
1190179705,"Pedestrian","Male",33,1,"Pedestrian","Slight",1,"2019-05-08","18:0000","BOR","One-way ST",30,"T/STAG JUN","Fine","Road-Wet","May","Wednesday",18,"Daylight","30-39"
1190184344,"Pedestrian","Male",79,1,"Pedestrian","Slight",1,"2019-05-31","16:2200","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","May","Friday",16,"Daylight","70-79"
1190161549,"Driver/Rider","Female",31,1,"Pedal Cycle","Slight",3,"2019-02-03","01:1500","BOR","Single CWY",20,"Roundabout","Fine","Road-Dry","February","Sunday",1,"Dark","30-39"
1190222015,"Driver/Rider","Male",58,1,"Pedal Cycle","Slight",2,"2019-12-01","16:1000","BOR","Roundabout",30,"Roundabout","Fine","Road-Dry","December","Sunday",16,"Dark","50-59"
1190198766,"Driver/Rider","Male",66,1,"Car","Slight",2,"2019-08-09","21:0800","TLRN","Single CWY",30,"No JUN in 20M","Raining","Road-Wet","August","Friday",21,"Dark","60-69"
